Produto;Quantidade (L.);Year;Category
VINHO DE MESA;217.208.604;1970;Producao
Tinto;174.224.052;1970;Producao
Branco;748.400;1970;Producao
Rosado;42.236.152;1970;Producao
VINHO FINO DE MESA (VINIFERA);23.899.346;1970;Producao
Tinto;7.591.557;1970;Producao
Branco;15.562.889;1970;Producao
Rosado;744.900;1970;Producao
SUCO;1.097.771;1970;Producao
Suco de uva integral;1.097.771;1970;Producao
Suco de uva concentrado;-;1970;Producao
Suco de uva adoçado;-;1970;Producao
Suco de uva orgânico;-;1970;Producao
Suco de uva reconstituído;-;1970;Producao
DERIVADOS;14.164.329;1970;Producao
Espumante;-;1970;Producao
Espumante moscatel;-;1970;Producao
Base espumante;-;1970;Producao
Base espumante moscatel;-;1970;Producao
Base Champenoise champanha;-;1970;Producao
Base Charmat champanha;-;1970;Producao
Bebida de uva;-;1970;Producao
Polpa de uva;-;1970;Producao
Mosto simples;7.170.736;1970;Producao
Mosto concentrado;-;1970;Producao
Mosto de uva com bagaço;-;1970;Producao
Mosto dessulfitado;-;1970;Producao
Mistelas;1.072.100;1970;Producao
Néctar de uva;-;1970;Producao
Licorosos;282.500;1970;Producao
Compostos;-;1970;Producao
Jeropiga;-;1970;Producao
Filtrado;-;1970;Producao
Frisante;-;1970;Producao
Vinho leve;-;1970;Producao
Vinho licoroso;-;1970;Producao
Brandy;-;1970;Producao
Destilado;830.030;1970;Producao
Bagaceira;961.290;1970;Producao
Licor de bagaceira;-;1970;Producao
Vinagre;-;1970;Producao
Borra líquida;3.847.673;1970;Producao
Borra seca;-;1970;Producao
Vinho Composto;-;1970;Producao
Pisco;-;1970;Producao
Vinho orgânico;-;1970;Producao
Espumante orgânico;-;1970;Producao
Destilado alcoólico simples de bagaceira;-;1970;Producao
Vinho acidificado;-;1970;Producao
Mosto parcialmente fermentado;-;1970;Producao
Outros derivados;-;1970;Producao
Total;256.370.050;1970;Producao
VINHO DE MESA;154.264.651;1971;Producao
Tinto;121.133.369;1971;Producao
Branco;1.160.500;1971;Producao
Rosado;31.970.782;1971;Producao
VINHO FINO DE MESA (VINIFERA);23.586.062;1971;Producao
Tinto;7.265.666;1971;Producao
Branco;15.655.709;1971;Producao
Rosado;664.687;1971;Producao
SUCO;2.296.654;1971;Producao
Suco de uva integral;2.296.654;1971;Producao
Suco de uva concentrado;-;1971;Producao
Suco de uva adoçado;-;1971;Producao
Suco de uva orgânico;-;1971;Producao
Suco de uva reconstituído;-;1971;Producao
DERIVADOS;13.280.518;1971;Producao
Espumante;-;1971;Producao
Espumante moscatel;-;1971;Producao
Base espumante;-;1971;Producao
Base espumante moscatel;-;1971;Producao
Base Champenoise champanha;-;1971;Producao
Base Charmat champanha;-;1971;Producao
Bebida de uva;-;1971;Producao
Polpa de uva;-;1971;Producao
Mosto simples;7.646.774;1971;Producao
Mosto concentrado;-;1971;Producao
Mosto de uva com bagaço;-;1971;Producao
Mosto dessulfitado;-;1971;Producao
Mistelas;818.400;1971;Producao
Néctar de uva;-;1971;Producao
Licorosos;270.000;1971;Producao
Compostos;45.000;1971;Producao
Jeropiga;-;1971;Producao
Filtrado;-;1971;Producao
Frisante;-;1971;Producao
Vinho leve;-;1971;Producao
Vinho licoroso;-;1971;Producao
Brandy;-;1971;Producao
Destilado;-;1971;Producao
Bagaceira;913.200;1971;Producao
Licor de bagaceira;-;1971;Producao
Vinagre;21.500;1971;Producao
Borra líquida;3.565.644;1971;Producao
Borra seca;-;1971;Producao
Vinho Composto;-;1971;Producao
Pisco;-;1971;Producao
Vinho orgânico;-;1971;Producao
Espumante orgânico;-;1971;Producao
Destilado alcoólico simples de bagaceira;-;1971;Producao
Vinho acidificado;-;1971;Producao
Mosto parcialmente fermentado;-;1971;Producao
Outros derivados;-;1971;Producao
Total;193.427.885;1971;Producao
VINHO DE MESA;146.953.297;1972;Producao
Tinto;118.180.926;1972;Producao
Branco;1.812.367;1972;Producao
Rosado;26.960.004;1972;Producao
VINHO FINO DE MESA (VINIFERA);21.078.771;1972;Producao
Tinto;6.782.837;1972;Producao
Branco;13.289.304;1972;Producao
Rosado;1.006.630;1972;Producao
SUCO;3.509.440;1972;Producao
Suco de uva integral;3.509.440;1972;Producao
Suco de uva concentrado;-;1972;Producao
Suco de uva adoçado;-;1972;Producao
Suco de uva orgânico;-;1972;Producao
Suco de uva reconstituído;-;1972;Producao
DERIVADOS;12.314.509;1972;Producao
Espumante;-;1972;Producao
Espumante moscatel;-;1972;Producao
Base espumante;-;1972;Producao
Base espumante moscatel;-;1972;Producao
Base Champenoise champanha;-;1972;Producao
Base Charmat champanha;-;1972;Producao
Bebida de uva;-;1972;Producao
Polpa de uva;-;1972;Producao
Mosto simples;6.051.822;1972;Producao
Mosto concentrado;-;1972;Producao
Mosto de uva com bagaço;-;1972;Producao
Mosto dessulfitado;-;1972;Producao
Mistelas;871.200;1972;Producao
Néctar de uva;-;1972;Producao
Licorosos;254.600;1972;Producao
Compostos;1.358.300;1972;Producao
Jeropiga;-;1972;Producao
Filtrado;-;1972;Producao
Frisante;-;1972;Producao
Vinho leve;-;1972;Producao
Vinho licoroso;-;1972;Producao
Brandy;-;1972;Producao
Destilado;-;1972;Producao
Bagaceira;755.350;1972;Producao
Licor de bagaceira;-;1972;Producao
Vinagre;8.200;1972;Producao
Borra líquida;3.015.037;1972;Producao
Borra seca;-;1972;Producao
Vinho Composto;-;1972;Producao
Pisco;-;1972;Producao
Vinho orgânico;-;1972;Producao
Espumante orgânico;-;1972;Producao
Destilado alcoólico simples de bagaceira;-;1972;Producao
Vinho acidificado;-;1972;Producao
Mosto parcialmente fermentado;-;1972;Producao
Outros derivados;-;1972;Producao
Total;183.856.017;1972;Producao
VINHO DE MESA;116.710.345;1973;Producao
Tinto;88.589.019;1973;Producao
Branco;243.900;1973;Producao
Rosado;27.877.426;1973;Producao
VINHO FINO DE MESA (VINIFERA);12.368.410;1973;Producao
Tinto;3.419.625;1973;Producao
Branco;7.930.070;1973;Producao
Rosado;1.018.715;1973;Producao
SUCO;-;1973;Producao
Suco de uva integral;-;1973;Producao
Suco de uva concentrado;-;1973;Producao
Suco de uva adoçado;-;1973;Producao
Suco de uva orgânico;-;1973;Producao
Suco de uva reconstituído;-;1973;Producao
DERIVADOS;28.317.919;1973;Producao
Espumante;-;1973;Producao
Espumante moscatel;-;1973;Producao
Base espumante;-;1973;Producao
Base espumante moscatel;-;1973;Producao
Base Champenoise champanha;-;1973;Producao
Base Charmat champanha;-;1973;Producao
Bebida de uva;-;1973;Producao
Polpa de uva;-;1973;Producao
Mosto simples;21.779.327;1973;Producao
Mosto concentrado;-;1973;Producao
Mosto de uva com bagaço;-;1973;Producao
Mosto dessulfitado;-;1973;Producao
Mistelas;512.900;1973;Producao
Néctar de uva;-;1973;Producao
Licorosos;176.500;1973;Producao
Compostos;1.628.000;1973;Producao
Jeropiga;-;1973;Producao
Filtrado;-;1973;Producao
Frisante;-;1973;Producao
Vinho leve;-;1973;Producao
Vinho licoroso;-;1973;Producao
Brandy;-;1973;Producao
Destilado;-;1973;Producao
Bagaceira;661.270;1973;Producao
Licor de bagaceira;-;1973;Producao
Vinagre;-;1973;Producao
Borra líquida;3.559.922;1973;Producao
Borra seca;-;1973;Producao
Vinho Composto;-;1973;Producao
Pisco;-;1973;Producao
Vinho orgânico;-;1973;Producao
Espumante orgânico;-;1973;Producao
Destilado alcoólico simples de bagaceira;-;1973;Producao
Vinho acidificado;-;1973;Producao
Mosto parcialmente fermentado;-;1973;Producao
Outros derivados;-;1973;Producao
Total;157.396.674;1973;Producao
VINHO DE MESA;193.875.345;1974;Producao
Tinto;146.544.484;1974;Producao
Branco;4.138.768;1974;Producao
Rosado;43.192.093;1974;Producao
VINHO FINO DE MESA (VINIFERA);31.644.124;1974;Producao
Tinto;10.047.658;1974;Producao
Branco;18.927.471;1974;Producao
Rosado;2.668.995;1974;Producao
SUCO;-;1974;Producao
Suco de uva integral;-;1974;Producao
Suco de uva concentrado;-;1974;Producao
Suco de uva adoçado;-;1974;Producao
Suco de uva orgânico;-;1974;Producao
Suco de uva reconstituído;-;1974;Producao
DERIVADOS;47.904.934;1974;Producao
Espumante;-;1974;Producao
Espumante moscatel;-;1974;Producao
Base espumante;-;1974;Producao
Base espumante moscatel;-;1974;Producao
Base Champenoise champanha;-;1974;Producao
Base Charmat champanha;-;1974;Producao
Bebida de uva;-;1974;Producao
Polpa de uva;-;1974;Producao
Mosto simples;41.346.735;1974;Producao
Mosto concentrado;-;1974;Producao
Mosto de uva com bagaço;-;1974;Producao
Mosto dessulfitado;-;1974;Producao
Mistelas;826.300;1974;Producao
Néctar de uva;-;1974;Producao
Licorosos;135.000;1974;Producao
Compostos;-;1974;Producao
Jeropiga;-;1974;Producao
Filtrado;-;1974;Producao
Frisante;-;1974;Producao
Vinho leve;-;1974;Producao
Vinho licoroso;-;1974;Producao
Brandy;-;1974;Producao
Destilado;-;1974;Producao
Bagaceira;424.620;1974;Producao
Licor de bagaceira;-;1974;Producao
Vinagre;35.300;1974;Producao
Borra líquida;5.136.979;1974;Producao
Borra seca;-;1974;Producao
Vinho Composto;-;1974;Producao
Pisco;-;1974;Producao
Vinho orgânico;-;1974;Producao
Espumante orgânico;-;1974;Producao
Destilado alcoólico simples de bagaceira;-;1974;Producao
Vinho acidificado;-;1974;Producao
Mosto parcialmente fermentado;-;1974;Producao
Outros derivados;-;1974;Producao
Total;273.424.403;1974;Producao
VINHO DE MESA;177.401.209;1975;Producao
Tinto;144.274.134;1975;Producao
Branco;1.441.507;1975;Producao
Rosado;31.685.568;1975;Producao
VINHO FINO DE MESA (VINIFERA);39.424.590;1975;Producao
Tinto;14.731.106;1975;Producao
Branco;21.933.695;1975;Producao
Rosado;2.759.789;1975;Producao
SUCO;-;1975;Producao
Suco de uva integral;-;1975;Producao
Suco de uva concentrado;-;1975;Producao
Suco de uva adoçado;-;1975;Producao
Suco de uva orgânico;-;1975;Producao
Suco de uva reconstituído;-;1975;Producao
DERIVADOS;53.633.143;1975;Producao
Espumante;-;1975;Producao
Espumante moscatel;-;1975;Producao
Base espumante;-;1975;Producao
Base espumante moscatel;-;1975;Producao
Base Champenoise champanha;-;1975;Producao
Base Charmat champanha;-;1975;Producao
Bebida de uva;-;1975;Producao
Polpa de uva;-;1975;Producao
Mosto simples;48.185.206;1975;Producao
Mosto concentrado;-;1975;Producao
Mosto de uva com bagaço;-;1975;Producao
Mosto dessulfitado;-;1975;Producao
Mistelas;223.000;1975;Producao
Néctar de uva;-;1975;Producao
Licorosos;24.000;1975;Producao
Compostos;-;1975;Producao
Jeropiga;-;1975;Producao
Filtrado;-;1975;Producao
Frisante;-;1975;Producao
Vinho leve;-;1975;Producao
Vinho licoroso;-;1975;Producao
Brandy;-;1975;Producao
Destilado;-;1975;Producao
Bagaceira;576.098;1975;Producao
Licor de bagaceira;-;1975;Producao
Vinagre;-;1975;Producao
Borra líquida;4.624.839;1975;Producao
Borra seca;-;1975;Producao
Vinho Composto;-;1975;Producao
Pisco;-;1975;Producao
Vinho orgânico;-;1975;Producao
Espumante orgânico;-;1975;Producao
Destilado alcoólico simples de bagaceira;-;1975;Producao
Vinho acidificado;-;1975;Producao
Mosto parcialmente fermentado;-;1975;Producao
Outros derivados;-;1975;Producao
Total;270.458.942;1975;Producao
VINHO DE MESA;144.565.438;1976;Producao
Tinto;118.360.170;1976;Producao
Branco;1.871.473;1976;Producao
Rosado;24.333.795;1976;Producao
VINHO FINO DE MESA (VINIFERA);34.500.590;1976;Producao
Tinto;12.405.154;1976;Producao
Branco;19.874.659;1976;Producao
Rosado;2.220.777;1976;Producao
SUCO;-;1976;Producao
Suco de uva integral;-;1976;Producao
Suco de uva concentrado;-;1976;Producao
Suco de uva adoçado;-;1976;Producao
Suco de uva orgânico;-;1976;Producao
Suco de uva reconstituído;-;1976;Producao
DERIVADOS;22.925.012;1976;Producao
Espumante;-;1976;Producao
Espumante moscatel;-;1976;Producao
Base espumante;-;1976;Producao
Base espumante moscatel;-;1976;Producao
Base Champenoise champanha;-;1976;Producao
Base Charmat champanha;-;1976;Producao
Bebida de uva;-;1976;Producao
Polpa de uva;-;1976;Producao
Mosto simples;18.220.527;1976;Producao
Mosto concentrado;-;1976;Producao
Mosto de uva com bagaço;-;1976;Producao
Mosto dessulfitado;-;1976;Producao
Mistelas;205.500;1976;Producao
Néctar de uva;-;1976;Producao
Licorosos;4.400;1976;Producao
Compostos;-;1976;Producao
Jeropiga;107.500;1976;Producao
Filtrado;-;1976;Producao
Frisante;-;1976;Producao
Vinho leve;-;1976;Producao
Vinho licoroso;-;1976;Producao
Brandy;-;1976;Producao
Destilado;-;1976;Producao
Bagaceira;705.912;1976;Producao
Licor de bagaceira;-;1976;Producao
Vinagre;288.000;1976;Producao
Borra líquida;3.393.173;1976;Producao
Borra seca;-;1976;Producao
Vinho Composto;-;1976;Producao
Pisco;-;1976;Producao
Vinho orgânico;-;1976;Producao
Espumante orgânico;-;1976;Producao
Destilado alcoólico simples de bagaceira;-;1976;Producao
Vinho acidificado;-;1976;Producao
Mosto parcialmente fermentado;-;1976;Producao
Outros derivados;-;1976;Producao
Total;201.991.040;1976;Producao
VINHO DE MESA;195.359.778;1977;Producao
Tinto;154.801.826;1977;Producao
Branco;4.954.387;1977;Producao
Rosado;35.603.565;1977;Producao
VINHO FINO DE MESA (VINIFERA);41.264.971;1977;Producao
Tinto;16.131.758;1977;Producao
Branco;20.409.231;1977;Producao
Rosado;4.723.982;1977;Producao
SUCO;-;1977;Producao
Suco de uva integral;-;1977;Producao
Suco de uva concentrado;-;1977;Producao
Suco de uva adoçado;-;1977;Producao
Suco de uva orgânico;-;1977;Producao
Suco de uva reconstituído;-;1977;Producao
DERIVADOS;24.015.856;1977;Producao
Espumante;-;1977;Producao
Espumante moscatel;-;1977;Producao
Base espumante;-;1977;Producao
Base espumante moscatel;-;1977;Producao
Base Champenoise champanha;-;1977;Producao
Base Charmat champanha;-;1977;Producao
Bebida de uva;-;1977;Producao
Polpa de uva;-;1977;Producao
Mosto simples;22.097.156;1977;Producao
Mosto concentrado;-;1977;Producao
Mosto de uva com bagaço;-;1977;Producao
Mosto dessulfitado;-;1977;Producao
Mistelas;553.200;1977;Producao
Néctar de uva;-;1977;Producao
Licorosos;525.000;1977;Producao
Compostos;-;1977;Producao
Jeropiga;12.500;1977;Producao
Filtrado;-;1977;Producao
Frisante;-;1977;Producao
Vinho leve;-;1977;Producao
Vinho licoroso;-;1977;Producao
Brandy;-;1977;Producao
Destilado;-;1977;Producao
Bagaceira;828.000;1977;Producao
Licor de bagaceira;-;1977;Producao
Vinagre;-;1977;Producao
Borra líquida;-;1977;Producao
Borra seca;-;1977;Producao
Vinho Composto;-;1977;Producao
Pisco;-;1977;Producao
Vinho orgânico;-;1977;Producao
Espumante orgânico;-;1977;Producao
Destilado alcoólico simples de bagaceira;-;1977;Producao
Vinho acidificado;-;1977;Producao
Mosto parcialmente fermentado;-;1977;Producao
Outros derivados;-;1977;Producao
Total;260.640.605;1977;Producao
VINHO DE MESA;200.053.669;1978;Producao
Tinto;162.917.363;1978;Producao
Branco;5.079.748;1978;Producao
Rosado;32.056.558;1978;Producao
VINHO FINO DE MESA (VINIFERA);36.750.933;1978;Producao
Tinto;15.000.671;1978;Producao
Branco;17.640.081;1978;Producao
Rosado;4.110.181;1978;Producao
SUCO;-;1978;Producao
Suco de uva integral;-;1978;Producao
Suco de uva concentrado;-;1978;Producao
Suco de uva adoçado;-;1978;Producao
Suco de uva orgânico;-;1978;Producao
Suco de uva reconstituído;-;1978;Producao
DERIVADOS;41.607.777;1978;Producao
Espumante;-;1978;Producao
Espumante moscatel;-;1978;Producao
Base espumante;-;1978;Producao
Base espumante moscatel;-;1978;Producao
Base Champenoise champanha;-;1978;Producao
Base Charmat champanha;-;1978;Producao
Bebida de uva;-;1978;Producao
Polpa de uva;-;1978;Producao
Mosto simples;40.052.456;1978;Producao
Mosto concentrado;-;1978;Producao
Mosto de uva com bagaço;-;1978;Producao
Mosto dessulfitado;-;1978;Producao
Mistelas;242.150;1978;Producao
Néctar de uva;-;1978;Producao
Licorosos;479.971;1978;Producao
Compostos;75.000;1978;Producao
Jeropiga;60.000;1978;Producao
Filtrado;-;1978;Producao
Frisante;-;1978;Producao
Vinho leve;-;1978;Producao
Vinho licoroso;-;1978;Producao
Brandy;-;1978;Producao
Destilado;-;1978;Producao
Bagaceira;698.200;1978;Producao
Licor de bagaceira;-;1978;Producao
Vinagre;-;1978;Producao
Borra líquida;-;1978;Producao
Borra seca;-;1978;Producao
Vinho Composto;-;1978;Producao
Pisco;-;1978;Producao
Vinho orgânico;-;1978;Producao
Espumante orgânico;-;1978;Producao
Destilado alcoólico simples de bagaceira;-;1978;Producao
Vinho acidificado;-;1978;Producao
Mosto parcialmente fermentado;-;1978;Producao
Outros derivados;-;1978;Producao
Total;278.412.379;1978;Producao
VINHO DE MESA;211.252.982;1979;Producao
Tinto;154.736.439;1979;Producao
Branco;7.146.395;1979;Producao
Rosado;49.370.148;1979;Producao
VINHO FINO DE MESA (VINIFERA);46.129.710;1979;Producao
Tinto;14.356.453;1979;Producao
Branco;25.727.132;1979;Producao
Rosado;6.046.125;1979;Producao
SUCO;-;1979;Producao
Suco de uva integral;-;1979;Producao
Suco de uva concentrado;-;1979;Producao
Suco de uva adoçado;-;1979;Producao
Suco de uva orgânico;-;1979;Producao
Suco de uva reconstituído;-;1979;Producao
DERIVADOS;35.370.846;1979;Producao
Espumante;-;1979;Producao
Espumante moscatel;-;1979;Producao
Base espumante;-;1979;Producao
Base espumante moscatel;-;1979;Producao
Base Champenoise champanha;-;1979;Producao
Base Charmat champanha;-;1979;Producao
Bebida de uva;-;1979;Producao
Polpa de uva;-;1979;Producao
Mosto simples;34.318.456;1979;Producao
Mosto concentrado;-;1979;Producao
Mosto de uva com bagaço;-;1979;Producao
Mosto dessulfitado;-;1979;Producao
Mistelas;60.300;1979;Producao
Néctar de uva;-;1979;Producao
Licorosos;34.000;1979;Producao
Compostos;-;1979;Producao
Jeropiga;20.000;1979;Producao
Filtrado;-;1979;Producao
Frisante;-;1979;Producao
Vinho leve;-;1979;Producao
Vinho licoroso;-;1979;Producao
Brandy;-;1979;Producao
Destilado;-;1979;Producao
Bagaceira;938.090;1979;Producao
Licor de bagaceira;-;1979;Producao
Vinagre;-;1979;Producao
Borra líquida;-;1979;Producao
Borra seca;-;1979;Producao
Vinho Composto;-;1979;Producao
Pisco;-;1979;Producao
Vinho orgânico;-;1979;Producao
Espumante orgânico;-;1979;Producao
Destilado alcoólico simples de bagaceira;-;1979;Producao
Vinho acidificado;-;1979;Producao
Mosto parcialmente fermentado;-;1979;Producao
Outros derivados;-;1979;Producao
Total;292.753.538;1979;Producao
VINHO DE MESA;130.308.185;1980;Producao
Tinto;101.659.755;1980;Producao
Branco;5.363.452;1980;Producao
Rosado;23.284.978;1980;Producao
VINHO FINO DE MESA (VINIFERA);31.740.663;1980;Producao
Tinto;9.296.741;1980;Producao
Branco;19.326.572;1980;Producao
Rosado;3.117.350;1980;Producao
SUCO;-;1980;Producao
Suco de uva integral;-;1980;Producao
Suco de uva concentrado;-;1980;Producao
Suco de uva adoçado;-;1980;Producao
Suco de uva orgânico;-;1980;Producao
Suco de uva reconstituído;-;1980;Producao
DERIVADOS;37.553.414;1980;Producao
Espumante;-;1980;Producao
Espumante moscatel;-;1980;Producao
Base espumante;-;1980;Producao
Base espumante moscatel;-;1980;Producao
Base Champenoise champanha;-;1980;Producao
Base Charmat champanha;-;1980;Producao
Bebida de uva;-;1980;Producao
Polpa de uva;-;1980;Producao
Mosto simples;37.553.414;1980;Producao
Mosto concentrado;-;1980;Producao
Mosto de uva com bagaço;-;1980;Producao
Mosto dessulfitado;-;1980;Producao
Mistelas;-;1980;Producao
Néctar de uva;-;1980;Producao
Licorosos;-;1980;Producao
Compostos;-;1980;Producao
Jeropiga;-;1980;Producao
Filtrado;-;1980;Producao
Frisante;-;1980;Producao
Vinho leve;-;1980;Producao
Vinho licoroso;-;1980;Producao
Brandy;-;1980;Producao
Destilado;-;1980;Producao
Bagaceira;-;1980;Producao
Licor de bagaceira;-;1980;Producao
Vinagre;-;1980;Producao
Borra líquida;-;1980;Producao
Borra seca;-;1980;Producao
Vinho Composto;-;1980;Producao
Pisco;-;1980;Producao
Vinho orgânico;-;1980;Producao
Espumante orgânico;-;1980;Producao
Destilado alcoólico simples de bagaceira;-;1980;Producao
Vinho acidificado;-;1980;Producao
Mosto parcialmente fermentado;-;1980;Producao
Outros derivados;-;1980;Producao
Total;199.602.262;1980;Producao
VINHO DE MESA;186.129.728;1981;Producao
Tinto;134.156.175;1981;Producao
Branco;12.547.739;1981;Producao
Rosado;39.425.814;1981;Producao
VINHO FINO DE MESA (VINIFERA);49.348.047;1981;Producao
Tinto;16.036.963;1981;Producao
Branco;27.528.276;1981;Producao
Rosado;5.782.808;1981;Producao
SUCO;-;1981;Producao
Suco de uva integral;-;1981;Producao
Suco de uva concentrado;-;1981;Producao
Suco de uva adoçado;-;1981;Producao
Suco de uva orgânico;-;1981;Producao
Suco de uva reconstituído;-;1981;Producao
DERIVADOS;52.530.037;1981;Producao
Espumante;-;1981;Producao
Espumante moscatel;-;1981;Producao
Base espumante;-;1981;Producao
Base espumante moscatel;-;1981;Producao
Base Champenoise champanha;-;1981;Producao
Base Charmat champanha;-;1981;Producao
Bebida de uva;-;1981;Producao
Polpa de uva;-;1981;Producao
Mosto simples;48.762.185;1981;Producao
Mosto concentrado;-;1981;Producao
Mosto de uva com bagaço;-;1981;Producao
Mosto dessulfitado;-;1981;Producao
Mistelas;-;1981;Producao
Néctar de uva;-;1981;Producao
Licorosos;-;1981;Producao
Compostos;-;1981;Producao
Jeropiga;-;1981;Producao
Filtrado;-;1981;Producao
Frisante;-;1981;Producao
Vinho leve;-;1981;Producao
Vinho licoroso;-;1981;Producao
Brandy;-;1981;Producao
Destilado;-;1981;Producao
Bagaceira;-;1981;Producao
Licor de bagaceira;-;1981;Producao
Vinagre;-;1981;Producao
Borra líquida;3.767.852;1981;Producao
Borra seca;-;1981;Producao
Vinho Composto;-;1981;Producao
Pisco;-;1981;Producao
Vinho orgânico;-;1981;Producao
Espumante orgânico;-;1981;Producao
Destilado alcoólico simples de bagaceira;-;1981;Producao
Vinho acidificado;-;1981;Producao
Mosto parcialmente fermentado;-;1981;Producao
Outros derivados;-;1981;Producao
Total;288.007.812;1981;Producao
VINHO DE MESA;234.754.564;1982;Producao
Tinto;183.349.460;1982;Producao
Branco;15.782.499;1982;Producao
Rosado;35.622.605;1982;Producao
VINHO FINO DE MESA (VINIFERA);57.453.581;1982;Producao
Tinto;19.987.588;1982;Producao
Branco;34.423.412;1982;Producao
Rosado;3.042.581;1982;Producao
SUCO;-;1982;Producao
Suco de uva integral;-;1982;Producao
Suco de uva concentrado;-;1982;Producao
Suco de uva adoçado;-;1982;Producao
Suco de uva orgânico;-;1982;Producao
Suco de uva reconstituído;-;1982;Producao
DERIVADOS;37.506.770;1982;Producao
Espumante;-;1982;Producao
Espumante moscatel;-;1982;Producao
Base espumante;-;1982;Producao
Base espumante moscatel;-;1982;Producao
Base Champenoise champanha;-;1982;Producao
Base Charmat champanha;-;1982;Producao
Bebida de uva;-;1982;Producao
Polpa de uva;-;1982;Producao
Mosto simples;37.506.770;1982;Producao
Mosto concentrado;-;1982;Producao
Mosto de uva com bagaço;-;1982;Producao
Mosto dessulfitado;-;1982;Producao
Mistelas;-;1982;Producao
Néctar de uva;-;1982;Producao
Licorosos;-;1982;Producao
Compostos;-;1982;Producao
Jeropiga;-;1982;Producao
Filtrado;-;1982;Producao
Frisante;-;1982;Producao
Vinho leve;-;1982;Producao
Vinho licoroso;-;1982;Producao
Brandy;-;1982;Producao
Destilado;-;1982;Producao
Bagaceira;-;1982;Producao
Licor de bagaceira;-;1982;Producao
Vinagre;-;1982;Producao
Borra líquida;-;1982;Producao
Borra seca;-;1982;Producao
Vinho Composto;-;1982;Producao
Pisco;-;1982;Producao
Vinho orgânico;-;1982;Producao
Espumante orgânico;-;1982;Producao
Destilado alcoólico simples de bagaceira;-;1982;Producao
Vinho acidificado;-;1982;Producao
Mosto parcialmente fermentado;-;1982;Producao
Outros derivados;-;1982;Producao
Total;329.714.915;1982;Producao
VINHO DE MESA;120.261.544;1983;Producao
Tinto;87.080.528;1983;Producao
Branco;12.191.896;1983;Producao
Rosado;20.989.120;1983;Producao
VINHO FINO DE MESA (VINIFERA);40.616.812;1983;Producao
Tinto;14.340.514;1983;Producao
Branco;24.164.361;1983;Producao
Rosado;2.111.937;1983;Producao
SUCO;-;1983;Producao
Suco de uva integral;-;1983;Producao
Suco de uva concentrado;-;1983;Producao
Suco de uva adoçado;-;1983;Producao
Suco de uva orgânico;-;1983;Producao
Suco de uva reconstituído;-;1983;Producao
DERIVADOS;27.314.628;1983;Producao
Espumante;-;1983;Producao
Espumante moscatel;-;1983;Producao
Base espumante;-;1983;Producao
Base espumante moscatel;-;1983;Producao
Base Champenoise champanha;-;1983;Producao
Base Charmat champanha;-;1983;Producao
Bebida de uva;-;1983;Producao
Polpa de uva;-;1983;Producao
Mosto simples;27.314.628;1983;Producao
Mosto concentrado;-;1983;Producao
Mosto de uva com bagaço;-;1983;Producao
Mosto dessulfitado;-;1983;Producao
Mistelas;-;1983;Producao
Néctar de uva;-;1983;Producao
Licorosos;-;1983;Producao
Compostos;-;1983;Producao
Jeropiga;-;1983;Producao
Filtrado;-;1983;Producao
Frisante;-;1983;Producao
Vinho leve;-;1983;Producao
Vinho licoroso;-;1983;Producao
Brandy;-;1983;Producao
Destilado;-;1983;Producao
Bagaceira;-;1983;Producao
Licor de bagaceira;-;1983;Producao
Vinagre;-;1983;Producao
Borra líquida;-;1983;Producao
Borra seca;-;1983;Producao
Vinho Composto;-;1983;Producao
Pisco;-;1983;Producao
Vinho orgânico;-;1983;Producao
Espumante orgânico;-;1983;Producao
Destilado alcoólico simples de bagaceira;-;1983;Producao
Vinho acidificado;-;1983;Producao
Mosto parcialmente fermentado;-;1983;Producao
Outros derivados;-;1983;Producao
Total;188.192.984;1983;Producao
VINHO DE MESA;177.680.331;1984;Producao
Tinto;119.615.028;1984;Producao
Branco;19.502.230;1984;Producao
Rosado;38.563.073;1984;Producao
VINHO FINO DE MESA (VINIFERA);48.289.279;1984;Producao
Tinto;15.777.602;1984;Producao
Branco;30.395.959;1984;Producao
Rosado;2.115.718;1984;Producao
SUCO;-;1984;Producao
Suco de uva integral;-;1984;Producao
Suco de uva concentrado;-;1984;Producao
Suco de uva adoçado;-;1984;Producao
Suco de uva orgânico;-;1984;Producao
Suco de uva reconstituído;-;1984;Producao
DERIVADOS;17.331.744;1984;Producao
Espumante;-;1984;Producao
Espumante moscatel;-;1984;Producao
Base espumante;-;1984;Producao
Base espumante moscatel;-;1984;Producao
Base Champenoise champanha;-;1984;Producao
Base Charmat champanha;-;1984;Producao
Bebida de uva;-;1984;Producao
Polpa de uva;-;1984;Producao
Mosto simples;17.331.744;1984;Producao
Mosto concentrado;-;1984;Producao
Mosto de uva com bagaço;-;1984;Producao
Mosto dessulfitado;-;1984;Producao
Mistelas;-;1984;Producao
Néctar de uva;-;1984;Producao
Licorosos;-;1984;Producao
Compostos;-;1984;Producao
Jeropiga;-;1984;Producao
Filtrado;-;1984;Producao
Frisante;-;1984;Producao
Vinho leve;-;1984;Producao
Vinho licoroso;-;1984;Producao
Brandy;-;1984;Producao
Destilado;-;1984;Producao
Bagaceira;-;1984;Producao
Licor de bagaceira;-;1984;Producao
Vinagre;-;1984;Producao
Borra líquida;-;1984;Producao
Borra seca;-;1984;Producao
Vinho Composto;-;1984;Producao
Pisco;-;1984;Producao
